PRIMER DÍGITO;SEGUNDO DÍGITO;CUENTA ALTERNATIVA A 6 DÍGITOS;CUENTA OPERATIVA;CONCEPTO;SALDO FULL IFRS;DIVISA
5;56;560558;;HONORARIOS;0,00;USD
5;56;560560;;ARRENDAMIENTOS;0,00;USD
5;56;560562;;SEGUROS;0,00;USD
5;56;560564;;IMPUESTOS Y TASAS;0,00;USD
5;56;560566;;DEPRECIACIONES;0,00;USD
5;56;560568;;AMORTIZACIONES;0,00;USD
5;56;560570;;AGOTAMIENTO;0,00;USD
5;56;560572;;OTROS BIENES PRODUCIDOS;0,00;USD
5;56;560574;;SERVICIOS EDUCATIVOS;0,00;USD
5;56;560576;;SERVICIOS DE SALUD;0,00;USD
5;56;560578;;SERVICIOS DE TRANSPORTE;0,00;USD
5;56;560580;;SERVICIOS PÚBLICOS;0,00;USD
5;56;560582;;SERVICIOS HOTELEROS Y DE PROMOCIÓN TURÍSTICA;0,00;USD
5;56;560584;;SERVICIOS DE APOYO INDUSTRIAL;0,00;USD
5;56;560586;;SERVICIOS DE INVESTIGACIÓN CIENTÍFICA Y TECNOLÓGICA;0,00;USD
5;56;560588;;OTROS SERVICIOS;0,00;USD
5;57;570505;;IMPUESTO DE RENTA Y COMPLEMENTARIOS;4.980.514,28;USD
5;57;570597;;RIESGO OPERATIVO;0,00;USD
5;58;580000;;RENDIMIENTOS ABONADOS;0,00;USD
6;60;600000;;#N/D;0,00;USD
6;61;610500;;ACREEDORAS POR CONTRA (DB);7.657.120.319,25;USD
6;62;620705;;VALORES TOTALES ASEGURADOS (CR);0,00;USD
6;62;620710;;VALORES ASEGURADOS CEDIDOS EN REASEGUROS (DB);0,00;USD
6;62;621205;;ENFERMEDAD LABORAL;0,00;USD
6;62;622000;;CRÉDITOS APROBADOS NO DESEMBOLSADOS;-767.789.536,85;USD
6;62;622505;;CRÉDITOS;-5.402.355.704,29;USD
6;62;622510;;TARJETAS DE CRÉDITO;-287.143.001,19;USD
6;62;629500;;DIVERSOS;-1.199.832.076,92;USD
6;63;630500;;DEUDORAS POR CONTRA (CR);-119.897.542,24;USD
6;64;640500;;COMISIÓN POR RETIROS PARCIALES;0,00;USD
6;64;641005;;ENFERMEDAD LABORAL;0,00;USD
6;64;641500;;EXCEDENTES EN GARANTÍA;0,00;USD
6;64;642000;;CESANTÍAS EMBARGADAS;0,00;USD
6;64;642500;;RETENCIONES CONTINGENTES POR RETIRO DE SALDOS DE PENSIONES;0,00;USD
6;64;643020;;CATEGORÍA A RIESGO NORMAL, VIVIENDA;0,00;USD
6;64;643022;;CATEGORÍA B RIESGO ACEPTABLE, VIVIENDA;0,00;USD
6;64;643024;;CATEGORÍA C RIESGO APRECIABLE, VIVIENDA;0,00;USD
6;64;643026;;CATEGORÍA D RIESGO SIGNIFICATIVO, VIVIENDA;0,00;USD
6;64;643028;;CATEGORÍA E RIESGO DE INCOBRABILIDAD, VIVIENDA;0,00;USD
6;64;643030;;CATEGORÍA A RIESGO NORMAL, CONSUMO;0,00;USD
6;64;643032;;CATEGORÍA B RIESGO ACEPTABLE, CONSUMO;0,00;USD
6;64;643034;;CATEGORÍA C RIESGO APRECIABLE, CONSUMO;0,00;USD
6;64;643036;;CATEGORÍA D RIESGO SIGNIFICATIVO, CONSUMO;0,00;USD
6;64;643038;;CATEGORÍA E RIESGO DE INCOBRABILIDAD, CONSUMO;0,00;USD
6;64;643040;;CATEGORÍA A RIESGO NORMAL, MICROCRÉDITOS;0,00;USD
6;64;643042;;CATEGORÍA B RIESGO ACEPTABLE, MICROCRÉDITOS;0,00;USD
6;64;643044;;CATEGORÍA C RIESGO APRECIABLE, MICROCRÉDITOS;0,00;USD
6;64;643046;;CATEGORÍA D RIESGO SIGNIFICATIVO, MICROCRÉDITOS;0,00;USD
6;64;643048;;CATEGORÍA E RIESGO DE INCOBRABILIDAD, MICROCRÉDITOS;0,00;USD
6;64;643050;;CATEGORÍA A RIESGO NORMAL, COMERCIAL;0,00;USD
6;64;643052;;CATEGORÍA B RIESGO ACEPTABLE, COMERCIAL;0,00;USD
6;64;643054;;CATEGORÍA C RIESGO APRECIABLE, COMERCIAL;0,00;USD
6;64;643056;;CATEGORÍA D RIESGO SIGNIFICATIVO, COMERCIAL;0,00;USD
6;64;643058;;CATEGORÍA E RIESGO DE INCOBRABILIDAD, COMERCIAL;0,00;USD
6;64;643105;;MORATORIOS EN PAGO DE COTIZACIONES;0,00;USD
6;64;643230;;CATEGORÍA A RIESGO NORMAL, CONSUMO;0,00;USD
6;64;643232;;CATEGORÍA B RIESGO ACEPTABLE, CONSUMO;0,00;USD
6;64;643234;;CATEGORÍA C RIESGO APRECIABLE, CONSUMO;0,00;USD
6;64;643236;;CATEGORÍA D RIESGO SIGNIFICATIVO, CONSUMO;0,00;USD
6;64;643238;;CATEGORÍA E RIESGO DE INCOBRABILIDAD, CONSUMO;0,00;USD
6;64;643240;;CATEGORÍA A RIESGO NORMAL, MICROCRÉDITOS;0,00;USD
6;64;643242;;CATEGORÍA B RIESGO ACEPTABLE, MICROCRÉDITOS;0,00;USD
6;64;643244;;CATEGORÍA C RIESGO APRECIABLE, MICROCRÉDITOS;0,00;USD
6;64;643246;;CATEGORÍA D RIESGO SIGNIFICATIVO, MICROCRÉDITOS;0,00;USD
6;64;643248;;CATEGORÍA E RIESGO DE INCOBRABILIDAD, MICROCRÉDITOS;0,00;USD
6;64;643250;;CATEGORÍA A RIESGO NORMAL, COMERCIAL;0,00;USD
6;64;643252;;CATEGORÍA B RIESGO ACEPTABLE, COMERCIAL;0,00;USD
6;64;643254;;CATEGORÍA C RIESGO APRECIABLE, COMERCIAL;0,00;USD
6;64;643256;;CATEGORÍA D RIESGO SIGNIFICATIVO, COMERCIAL;0,00;USD
6;64;643258;;CATEGORÍA E RIESGO DE INCOBRABILIDAD, COMERCIAL;0,00;USD
6;64;643505;;CRÉDITOS COMERCIALES;0,00;USD
6;64;643515;;CRÉDITOS DE VIVIENDA;0,00;USD
6;64;643605;;COMERCIALES;0,00;USD
6;64;643615;;HABITACIONALES;0,00;USD
6;64;643710;;SANCIONES POR INCUMPLIMIENTO DE CONTRATOS;0,00;USD
6;64;643722;;CATEGORÍA A - CRÉDITO NORMAL, CONSUMO;0,00;USD
6;64;643724;;CATEGORÍA B - CRÉDITO ACEPTABLE, CONSUMO;0,00;USD
6;64;643726;;CATEGORÍA C - CRÉDITO APRECIABLE, CONSUMO;0,00;USD
6;64;643732;;CATEGORÍA D - CRÉDITO SIGNIFICATIVO, CONSUMO;0,00;USD
6;64;643734;;CATEGORÍA E - CRÉDITO IRRECUPERABLE, CONSUMO;0,00;USD
6;64;643736;;CATEGORÍA A - CRÉDITO NORMAL, COMERCIAL;0,00;USD
6;64;643738;;CATEGORÍA B - CRÉDITO ACEPTABLE, COMERCIAL;0,00;USD
6;64;643742;;CATEGORÍA C - CRÉDITO APRECIABLE, COMERCIAL;0,00;USD
6;64;643744;;CATEGORÍA D - CRÉDITO SIGNIFICATIVO, COMERCIAL;0,00;USD
6;64;643746;;CATEGORÍA E - CRÉDITO IRRECUPERABLE, COMERCIAL;0,00;USD
6;64;643748;;CATEGORÍA A - CRÉDITO NORMAL, MICROCRÉDITOS;0,00;USD
6;64;643750;;CATEGORÍA B - CRÉDITO ACEPTABLE, MICROCRÉDITOS;0,00;USD
6;64;643754;;CATEGORÍA C - CRÉDITO APRECIABLE, MICROCRÉDITOS;0,00;USD
6;64;643756;;CATEGORÍA D - CRÉDITO SIGNIFICATIVO, MICROCRÉDITOS;0,00;USD
6;64;643758;;CATEGORÍA E - CRÉDITO IRRECUPERABLE, MICROCRÉDITOS;0,00;USD
6;64;644005;;DE EMISORES NACIONALES;0,00;USD
6;64;644010;;DE EMISORES DEL EXTERIOR;0,00;USD
6;64;645005;;BONOS PENSIONALES CONVERTIB. EN EFE;0,00;USD
6;64;645010;;BONOS PENSIONALES CONVERTIDOS EN AC;0,00;USD
6;64;645505;;HASTA 30 DÍAS;0,00;USD
6;64;645510;;ENTRE 1 Y 3 MESES;0,00;USD
6;64;645515;;MÁS DE 3 MESES;0,00;USD
6;64;645520;;COTIZACIONES POR COBRAR DECLARADAS;0,00;USD
6;64;645525;;HASTA 30 DÍAS;0,00;USD
6;64;645530;;ENTRE 1 Y 3 MESES;0,00;USD
6;64;645535;;MÁS DE 3 MESES;0,00;USD
6;64;647505;;PARTE CORRIENTE;28.856.994,88;USD
6;64;647510;;PARTE NO CORRIENTE;86.748.793,51;USD
6;64;648005;;PARTE CORRIENTE;952.468,78;USD
6;64;648010;;PARTE NO CORRIENTE;3.339.285,07;USD
6;64;649500;;DIVERSOS;0,00;USD
8;80;800000;;#N/D;0,00;USD
8;81;810100;;CAPITAL GARANTÍA;0,00;USD
8;81;810505;;BIENES Y VALORES ENTREGADOS EN CUSTODIA;0,00;USD
8;81;810510;;COMPENSACIÓN ELECTRÓNICA;0,00;USD
8;81;811005;;INMUEBLES;0,00;USD
8;81;811010;;VALORES MOBILIARIOS;30.284.956,16;USD
8;81;811095;;OTROS BIENES MUEBLES;0,00;USD
8;81;812005;;PRIMAS PENDIENTES DE RECAUDO ;0,00;USD
8;81;812010;;CARTERA DE CRÉDITOS COMERCIAL ;6.032.989,06;USD
8;81;812015;;CARTERA DE CRÉDITOS DE CONSUMO ;2.580.205,95;USD
8;81;812020;;CARTERA DE CRÉDITOS DE VIVIENDA  ;1.720.728,49;USD
8;81;812025;;CARTERA DE CRÉDITOS MICROCRÉDITO ;472.021,80;USD
8;81;812030;;CUENTAS POR COBRAR ACTIVIDAD ASEGURADORA;0,00;USD
8;81;812035;;OTRAS CUENTAS POR COBRAR;0,00;USD
8;81;812095;;OTROS ACTIVOS;0,00;USD
8;81;813505;;CARRUSELES;0,00;USD
8;81;813510;;REPOS;0,00;USD
8;81;813515;;REPOS EN TÍTULOS SOBRE Y EN PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;81;813520;;VENTAS A PLAZO;0,00;USD
8;81;813525;;VENTAS A PLAZO TÍTULOS SOBRE Y EN PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;81;814005;;TÍTULOS DE TESORERÍA –TES;0,00;USD
8;81;814010;;OTROS TÍTULOS EMITIDOS POR EL GOBIERNO NACIONAL;0,00;USD
8;81;814015;;ACCIONES;0,00;USD
8;81;814020;;OTROS EMISORES NACIONALES;0,00;USD
8;81;814025;;EMISORES EXTRANJEROS;0,00;USD
8;81;814105;;PRODUCTOS AGROPECUARIOS;0,00;USD
8;81;814110;;TÍTULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;81;814195;;OTRAS ESPECIES SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;81;814203;;CERTIFICADOS DE DEPÓSITO A TERMINO ;0,00;USD
8;81;814205;;ACCIONES;0,00;USD
8;81;814207;;TÍTULOS DE DESARROLLO AGROPECUARIO ;0,00;USD
8;81;814209;;CERTIFICADOS DE DEPÓSITOS DE AHORRO ;0,00;USD
8;81;814211;;CERTIFICADOS DE AHORRO DE VALOR CONSTANTE ;0,00;USD
8;81;814213;;BONOS AGRARIOS ;0,00;USD
8;81;814215;;CERTIFICADOS DE CAMBIO ;0,00;USD
8;81;814217;;TÍTULOS CANJEABLES POR CERTIFICADOS DE CAMBIO ;0,00;USD
8;81;814219;;ACEPTACIONES BANCARIAS ;0,00;USD
8;81;814221;;BONOS DE DESARROLLO ECONÓMICO CLASE B ;0,00;USD
8;81;814223;;CERTIFICADOS DE REEMBOLSO TRIBUTARIO ;0,00;USD
8;81;814225;;TÍTULOS DE AHORRO CAFETERO - TAC ;0,00;USD
8;81;814227;;CERTIFICADOS CAFETEROS VALORIZABLES ;0,00;USD
8;81;814229;;CERTIFICADOS ELÉCTRICOS VALORIZABLES ;0,00;USD
8;81;814231;;TÍTULOS EMITIDOS EN PROCESO DE TITULARIZACIÓN;0,00;USD
8;81;814233;;TÍTULOS DE CRÉDITO Y FOMENTO ;0,00;USD
8;81;814235;;TÍTULOS DE AHORRO NACIONAL - TAN ;0,00;USD
8;81;814237;;TÍTULOS  ENERGÉTICOS DE RENTABILIDAD CRECIENTE - TER ;0,00;USD
8;81;814239;;TÍTULOS AGROINDUSTRIALES ;0,00;USD
8;81;814241;;BONOS COMUNES Y CONVERTIBLES EN ACCIONES ;0,00;USD
8;81;814243;;BONOS DE FINANCIAMIENTO PRESUPUESTAL ;0,00;USD
8;81;814245;;BONOS DE FINANCIAMIENTO ESPECIAL ;0,00;USD
8;81;814247;;CEDULAS BCH ;0,00;USD
8;81;814249;;BONOS, AVALADOS ESTABLECIMIENTOS DE CRÉDITO ;0,00;USD
8;81;814251;;PAPELES COMERCIALES, AVALADOS ESTABLECIMIENTOS CRÉDITO ;0,00;USD
8;81;814253;;PAPELES COMERCIALES, NO AVALADOS  ESTABLECIMIENTOS CRÉDITO;0,00;USD
8;81;814255;;TÍTULOS DE TESORERÍA - TES ;0,00;USD
8;81;814257;;BONOS YANKEES;0,00;USD
8;81;814259;;BONOS GLOBAL;0,00;USD
8;81;814261;;EUROBONOS;0,00;USD
8;81;814263;;OTROS TÍTULOS REPRESENTATIVOS DE DIVISAS;0,00;USD
8;81;814265;;TÍTULOS HIPOTECARIOS TIPS;0,00;USD
8;81;814295;;OTROS ;0,00;USD
8;81;815005;;TÍTULOS DE TESORERÍA –TES;0,00;USD
8;81;815010;;OTROS TÍTULOS EMITIDOS POR EL GOBIERNO NACIONAL;0,00;USD
8;81;815015;;ACCIONES;0,00;USD
8;81;815020;;OTROS EMISORES NACIONALES;0,00;USD
8;81;815025;;EMISORES EXTRANJEROS;0,00;USD
8;81;815205;;PRODUCTOS AGROPECUARIOS;0,00;USD
8;81;815210;;TÍTULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;81;815295;;OTROS;0,00;USD
8;81;815405;;TÍTULOS DE TESORERÍA –TES;0,00;USD
8;81;815410;;OTROS TÍTULOS EMITIDOS POR EL GOBIERNO NACIONAL;0,00;USD
8;81;815415;;ACCIONES;0,00;USD
8;81;815420;;OTROS EMISORES NACIONALES;0,00;USD
8;81;815425;;EMISORES EXTRANJEROS;0,00;USD
8;81;815605;;TÍTULOS DE TESORERÍA –TES;0,00;USD
8;81;815610;;OTROS TÍTULOS EMITIDOS POR EL GOBIERNO NACIONAL;0,00;USD
8;81;815615;;ACCIONES;0,00;USD
8;81;815620;;OTROS EMISORES NACIONALES;0,00;USD
8;81;815625;;EMISORES EXTRANJEROS;0,00;USD
8;81;815630;;DIVISAS;0,00;USD
8;81;815705;;TÍTULOS DE TESORERÍA –TES;0,00;USD
8;81;815710;;OTROS TÍTULOS EMITIDOS POR EL GOBIERNO NACIONAL;0,00;USD
8;81;815715;;ACCIONES;0,00;USD
8;81;815720;;OTROS EMISORES NACIONALES;0,00;USD
8;81;815725;;EMISORES EXTRANJEROS;0,00;USD
8;81;815730;;DIVISAS;0,00;USD
8;81;815800;;TRANSFERENCIA ANUAL DE LAS EMPRESAS;0,00;USD
8;81;815905;;PRODUCTOS AGROPECUARIOS;0,00;USD
8;81;815910;;TÍTULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;81;815995;;OTROS;0,00;USD
8;81;816005;;PRODUCTOS AGROPECUARIOS;0,00;USD
8;81;816010;;TÍTULOS SOBRE PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;81;816095;;OTROS;0,00;USD
8;81;817300;;PROVISIÓN PERSONAS EN SITUACIÓN CONCORDATARIA;0,00;USD
8;81;817405;;CRÉDITOS COMERCIALES;0,00;USD
8;81;817410;;CRÉDITOS DE CONSUMO;0,00;USD
8;81;817415;;CRÉDITOS DE VIVIENDA;0,00;USD
8;81;817420;;MICROCRÉDITOS;0,00;USD
8;81;817500;;TÍTULOS DE INVERSIÓN NO COLOCADOS;0,00;USD
8;81;819505;;PRIMAS DE SEGUROS AL COBRO;0,00;USD
8;81;819510;;VALOR ASIGNADO BIENES EN FIDEICOMISO;0,00;USD
8;81;819515;;SERVICIOS FACTURADOS POR ANTICIPADO;0,00;USD
8;81;819595;;OTRAS;0,00;USD
8;82;820505;;GARANTÍAS EN DECEVAL;0,00;USD
8;82;820510;;GARANTÍAS DE DCV;0,00;USD
8;82;820515;;GARANTÍAS DE CUD;0,00;USD
8;82;820595;;OTROS;0,00;USD
8;82;820605;;CALCULO ACTUARIAL (CR);0,00;USD
8;82;820610;;RESERVAS (DB);0,00;USD
8;82;820800;;EXCESO (DEFECTO)CALCULO ACTUARIAL SOBRE RESERVAS;0,00;USD
8;82;821000;;BIENES Y VALORES RECIBIDOS EN CUSTODIA;-6.701.987.419,89;USD
8;82;821105;;INMUEBLES;0,00;USD
8;82;821110;;VALORES MOBILIARIOS;0,00;USD
8;82;821115;;OTROS BIENES MUEBLES;0,00;USD
8;82;821120;;EQUIPARABLES A GARANTÍA ADMISIBLE;0,00;USD
8;82;821205;;INMUEBLES;0,00;USD
8;82;821210;;VALORES MOBILIARIOS;0,00;USD
8;82;821215;;OTROS BIENES MUEBLES;0,00;USD
8;82;821220;;EQUIPARABLES A GARANTÍA IDÓNEA;0,00;USD
8;82;821305;;CRÉDITOS COMERCIALES;0,00;USD
8;82;821310;;CRÉDITOS DE CONSUMO;0,00;USD
8;82;821315;;CRÉDITOS DE VIVIENDA Y LEASING HABITACIONAL;0,00;USD
8;82;821320;;MICROCRÉDITOS;0,00;USD
8;82;821395;;OTROS ACTIVOS;0,00;USD
8;82;821405;;CRÉDITOS COMERCIALES;0,00;USD
8;82;821410;;CRÉDITOS DE CONSUMO;0,00;USD
8;82;821415;;CRÉDITOS DE VIVIENDA Y LEASING HABITACIONAL;0,00;USD
8;82;821420;;MICROCRÉDITOS;0,00;USD
8;82;821495;;DE OTROS ACTIVOS;0,00;USD
8;82;821505;;EN TÍTULOS DE TESORERÍA -TES;0,00;USD
8;82;821510;;EN OTROS INSTRUMENTOS FINANCIEROS ;0,00;USD
8;82;821600;;PRIMAS DE SEGUROS RECAUDADAS POR INTERMEDIARIOS;0,00;USD
8;82;821705;;EN TÍTULOS DE TESORERÍA -TES;0,00;USD
8;82;821710;;EN OTROS INSTRUMENTOS FINANCIEROS ;0,00;USD
8;82;821715;;EN EFECTIVO;0,00;USD
8;82;821805;;EN TÍTULOS DE TESORERÍA -TES;0,00;USD
8;82;821810;;EN OTROS INSTRUMENTOS FINANCIEROS ;0,00;USD
8;82;821905;;CARTERA FOGAFIN;0,00;USD
8;82;822005;;CARRUSELES;0,00;USD
8;82;822010;;REPOS;0,00;USD
8;82;822015;;REPOS TÍTULOS SOBRE PRODUCTOS Y  PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;82;822020;;COMPRAS A PLAZO;0,00;USD
8;82;822025;;COMPRAS A PLAZO SOBRE PRODUCTOS Y  PRODUCTOS AGROPECUARIOS Y AGROINDUSTRIALES;0,00;USD
8;82;822500;;MERCANCÍAS EN DEPÓSITO;0,00;USD
8;82;827402;;CONSUMO CAPITAL - VIGENTE Y MORA HASTA 1 MES;-4.600.651,20;USD
8;82;827404;;CONSUMO CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES;-106.874,89;USD
8;82;827406;;CONSUMO CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES;-34.492,63;USD
8;82;827408;;CONSUMO CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES;-85.449,24;USD
8;82;827410;;CONSUMO CAPITAL - MORA MAYOR A 6 MESES;0,00;USD
8;82;827412;;CONSUMO INTERESES - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;827414;;CONSUMO INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES;0,00;USD
8;82;827416;;CONSUMO INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES;0,00;USD
8;82;827418;;CONSUMO INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES;0,00;USD
8;82;827420;;CONSUMO INTERESES - MORA MAYOR A 6 MESES;0,00;USD
8;82;827422;;CONSUMO OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;827424;;CONSUMO OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES;0,00;USD
8;82;827426;;CONSUMO OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES;0,00;USD
8;82;827428;;CONSUMO OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES;0,00;USD
8;82;827430;;CONSUMO OTROS CONCEPTOS - MORA MAYOR A 6 MESES;0,00;USD
8;82;827432;;MICROCRÉDITOS CAPITAL - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;827434;;MICROCRÉDITOS CAPITAL - MORA MAYOR A 1 MES HASTA 2 MESES;0,00;USD
8;82;827436;;MICROCRÉDITOS CAPITAL - MORA MAYOR A 2 MESES HASTA 3 MESES;0,00;USD
8;82;827438;;MICROCRÉDITOS CAPITAL - MORA MAYOR A 3 MESES HASTA 4 MESES;0,00;USD
8;82;827440;;MICROCRÉDITOS CAPITAL - MORA MAYOR A 4 MESES ;0,00;USD
8;82;827442;;MICROCRÉDITOS INTERESES - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;827444;;MICROCRÉDITOS INTERESES - MORA MAYOR A 1 MES HASTA 2 MESES;0,00;USD
8;82;827446;;MICROCRÉDITOS INTERESES - MORA MAYOR A 2 MESES HASTA 3 MESES;0,00;USD
8;82;827448;;MICROCRÉDITOS INTERESES - MORA MAYOR A 3 MESES HASTA 4 MESES;0,00;USD
8;82;827450;;MICROCRÉDITOS INTERESES - MORA MAYOR A 4 MESES ;0,00;USD
8;82;827452;;MICROCRÉDITOS OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;827454;;MICROCRÉDITOS OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 2 MESES;0,00;USD
8;82;827456;;MICROCRÉDITOS OTROS CONCEPTOS - MORA MAYOR A 2 MESES HASTA 3 MESES;0,00;USD
8;82;827458;;MICROCRÉDITOS OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 4 MESES;0,00;USD
8;82;827460;;MICROCRÉDITOS OTROS CONCEPTOS - MORA MAYOR A 4 MESES;0,00;USD
8;82;827462;;COMERCIAL CAPITAL - VIGENTE Y MORA HASTA 1 MES;-129.958.122,99;USD
8;82;827464;;COMERCIAL CAPITAL - MORA MAYOR A 1 MES HASTA 3 MESES;-1.207.562,41;USD
8;82;827466;;COMERCIAL CAPITAL - MORA MAYOR A 3 MESES HASTA 6 MESES;-287.944,66;USD
8;82;827468;;COMERCIAL CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES;-551.243,96;USD
8;82;827470;;COMERCIAL CAPITAL - MORA MAYOR A 12 MESES ;-3.017.796,36;USD
8;82;827472;;COMERCIAL INTERESES - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;827474;;COMERCIAL INTERESES - MORA MAYOR A 1 MES HASTA 3 MESES;0,00;USD
8;82;827476;;COMERCIAL INTERESES - MORA MAYOR A 3 MESES HASTA 6 MESES;0,00;USD
8;82;827478;;COMERCIAL INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES;0,00;USD
8;82;827480;;COMERCIAL INTERESES - MORA MAYOR A 12 MESES;0,00;USD
8;82;827482;;COMERCIAL OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;827484;;COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 3 MESES;0,00;USD
8;82;827486;;COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 3 MESES HASTA 6 MESES;0,00;USD
8;82;827488;;COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 6 MESES HASTA 12 MESES;0,00;USD
8;82;827490;;COMERCIAL OTROS CONCEPTOS - MORA MAYOR A 12 MESES;0,00;USD
8;82;828102;;CAPITAL – VIGENTE Y MORA HASTA 1 MES;-2.319.833.830,97;USD
8;82;828103;;CAPITAL – MORA MAYOR A 1 MES HASTA 4 MESES;-4.542.681,29;USD
8;82;828104;;CUOTA EN MORA MAYOR A 1 MES HASTA 4 MESES;0,00;USD
8;82;828105;;CAPITAL – MORA MAYOR A 4 MESES HASTA 6 MESES;-293.008,89;USD
8;82;828106;;CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES;-3.546.211,46;USD
8;82;828108;;CAPITAL - MORA MAYOR A 12 MESES HASTA 18 MESES;-8.177.296,08;USD
8;82;828110;;CAPITAL – MORA MAYOR A 18 MESES;-34.964.341,42;USD
8;82;828112;;INTERESES - VIGENTE Y MORA HASTA 1 MES;-51.866.426,96;USD
8;82;828113;;INTERESES - MORA MAYOR A 1 MES HASTA 4 MESES;-57.686,32;USD
8;82;828114;;INTERESES - MORA MAYOR A 4 MESES HASTA 6 MESES;-3.768,82;USD
8;82;828116;;INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES;-148.969,37;USD
8;82;828118;;INTERESES - MORA MAYOR A 12 MESES HASTA 18 MESES;-453.122,66;USD
8;82;828120;;INTERESES - MORA MAYOR A 18 MESES;-2.969.707,21;USD
8;82;828122;;OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;828123;;OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 4 MESES;0,00;USD
8;82;828124;;OTROS CONCEPTOS - MORA MAYOR A 4 MESES HASTA 6 MESES;0,00;USD
8;82;828126;;OTROS CONCEPTOS - MORA MAYOR A 6 MESES HASTA 12 MESES ;0,00;USD
8;82;828128;;OTROS CONCEPTOS - MORA MAYOR A 12 MESES HASTA 18 MESES;0,00;USD
8;82;828130;;OTROS CONCEPTOS - MORA MAYOR A 18 MESES;0,00;USD
8;82;828202;;CAPITAL - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;828203;;CAPITAL - MORA MAYOR A 1 MES HASTA 4 MESES;0,00;USD
8;82;828204;;CAPITAL - MORA MAYOR A 4 MESES HASTA 6 MESES;0,00;USD
8;82;828206;;CAPITAL - MORA MAYOR A 6 MESES HASTA 12 MESES;0,00;USD
8;82;828208;;CAPITAL - MORA MAYOR A 12 MESES HASTA 18 MESES;0,00;USD
8;82;828210;;CAPITAL - MORA MAYOR A 18 MESES;0,00;USD
8;82;828212;;INTERESES - VIGENTE Y MORA HASTA 1 MES;0,00;USD
8;82;828213;;INTERESES - MORA MAYOR A 1 MES HASTA 4 MESES;0,00;USD
8;82;828214;;INTERESES - MORA MAYOR A 4 MESES HASTA 6 MESES;0,00;USD
8;82;828216;;INTERESES - MORA MAYOR A 6 MESES HASTA 12 MESES;0,00;USD
8;82;828218;;INTERESES - MORA MAYOR A 12 MESES HASTA 18 MESES;0,00;USD
8;82;828220;;INTERESES - MORA MAYOR A 18 MESES;0,00;USD
8;82;828222;;OTROS CONCEPTOS - VIGENTE Y MORA HASTA 1 MESES;0,00;USD
8;82;828223;;OTROS CONCEPTOS - MORA MAYOR A 1 MES HASTA 4 MESES;0,00;USD
8;82;828224;;OTROS CONCEPTOS MORA MAYOR A 4 MESES HASTA 6 MESES;0,00;USD
8;82;828226;;OTROS CONCEPTOS MORA MAYOR A 6 MESES HASTA 12 MESES;0,00;USD
8;82;828228;;OTROS CONCEPTOS - MORA MAYOR A 12 MESES HASTA 18 MESES;0,00;USD
8;82;828230;;OTROS CONCEPTOS - MORA MAYOR A 18 MESES;0,00;USD
8;82;828302;;CAPITAL - VIGENTE Y MORA HASTA 1 MES;-87.672.939,23;USD
